192135,397
252526,398
1041,399
109276,400
172,401
254640,402
238638,403
156566,404
280453,405
236191,406
246900,407
3,408
1125,409
65781,410
67492,411
194655,412
121921,413
154906,414
169255,415
619,416
131357,417
140535,418
307204,419
143693,420
155987,421
3284,422
262712,423
267998,424
272739,425
104955,426
41863,427
273473,428
466,429
30869,430
269210,431
13004,432
24509,433
72991,434
199,435
2569,436
24181,437
39351,438
158600,439
31999,440
205418,441
123185,442
128996,443
194607,444
75789,445
2346,446
157809,447
30933,448
17396,449
147303,450
216632,451
284818,452
129437,453
3383,454
220367,455
3201,456
169794,457
171668,458
19857,459
145371,460
136056,461
219215,462
191977,463
8989,464
199,465
26566,466
22345,467
183251,468
48726,469
23540,470
36811,471
3085,472
1403,473
241724,474
13642,475
191231,476
193037,477
122515,478
192153,479
216734,480
20551,481
22825,482
50,483
166226,484
218530,485
27746,486
203417,487
2536,488
130960,489
105593,490
43570,491
91984,492
287954,493
168435,494
287084,495
256226,496
73,497
267367,498
527,499
21241,500
94362,501
135281,502
148575,503
73761,504
269207,505
24417,506
40832,507
39534,508
182631,509
129051,510
193214,511
215341,512
241266,513
204583,514
4390,515
62222,516
169654,517
72287,518
34084,519
2338,520
234277,521
87890,522
151022,523
296100,524
27173,525
176396,526
304042,527
12493,528
102652,529
234248,530
197405,531
171273,532
144592,533
151347,534
528,535
3955,536
17223,537
8051,538
235591,539
54138,540
91873,541
5782,542
237792,543
284435,544
256320,545
21050,546
146439,547
284378,548
70919,549
212516,550
811,551
123123,552
129945,553
22237,554
40760,555
220520,556
161617,557
3439,558
178866,559
30957,560
162286,561
70,562
163413,563
143882,564
394,565
176130,566
251053,567
43528,568
200057,569
142084,570
125548,571
184151,572
262543,573
823,574
170771,575
151007,576
27162,577
1382,578
121288,579
130877,580
206931,581
65901,582
38453,583
111341,584
29223,585
520,586
183840,587
128721,588
167400,589
232043,590
91872,591
244228,592
158976,593
232219,594
319196,595
224,596
37046,597
63888,598
354,599
155703,600
30380,601
197070,602
904,603
192291,604
223953,605
155624,606
191073,607
171879,608
41066,609
27588,610
136280,611
290448,612
195421,613
102181,614
90137,615
268586,616
242574,617
129948,618
2655,619
372,620
191876,621
175155,622
42487,623
145588,624
41002,625
152959,626
164205,627
253664,628
179275,629
144797,630
173101,631
4099,632
166384,633
31730,634
5781,635
98778,636
133848,637
132372,638
260757,639
196526,640
22545,641
106217,642
179803,643
27364,644
483,645
172546,646
70512,647
293014,648
200934,649
227515,650
158356,651
17226,652
287607,653
59946,654
255823,655
220877,656
949,657
209886,658
265188,659
137297,660
119391,661
19600,662
218293,663
55670,664
142326,665
103886,666
42215,667
162823,668
258444,669
50768,670
169426,671
244262,672
7717,673
97786,674
166857,675
46,676
257496,677
32928,678
145659,679
66356,680
19764,681
109296,682
214000,683
25643,684
17530,685
187121,686
203780,687
36932,688
1513,689
632,690
269971,691
136888,692
118,693
2612,694
175475,695
63706,696
223952,697
22827,698
2065,699
62227,700
199478,701
40765,702
172818,703
270364,704
52461,705
169611,706
21241,707
175,708
166571,709
37904,710
24565,711
686,712
831,713
293473,714
26990,715
159508,716
92415,717
3685,718
282524,719
170416,720
214880,721
130176,722
81640,723
181530,724
55690,725
195528,726
2393,727
85005,728
37380,729
269259,730
117915,731
811,732
157096,733
424,734
41003,735
168584,736
195043,737
181279,738
215842,739
207691,740
8045,741
95527,742
132018,743
41,744
162082,745
198525,746
93724,747
16366,748
282673,749
270673,750
59294,751
146418,752
31621,753
322204,754
204184,755
3341,756
170199,757
176544,758
142039,759
24762,760
248005,761
217780,762
3353,763
554,764
154597,765
443,766
38309,767
173761,768
5445,769
147614,770
184921,771
856,772
19777,773
176173,774
9674,775
249411,776
231799,777
15512,778
143986,779
292643,780
1345,781
136063,782
45315,783
158275,784
2243,785
34219,786
58421,787
322,788
197831,789
191972,790
166286,791
253214,792
94,793
224037,794
157413,795
28023,796
206051,797
811,798
5772,799
215841,800
180899,801
163642,802
30381,803
265285,804
8563,805
119788,806
354,807
157526,808
131449,809
568,810
343,811
43111,812
277085,813
192735,814
172385,815
172225,816
264238,817
193065,818
65532,819
135779,820
209778,821
134352,822
153737,823
27969,824
118,825
163930,826
235944,827
27708,828
177478,829
248591,830
79828,831
156009,832
306481,833
172994,834
279869,835
6411,836
118,837
180901,838
217,839
232414,840
75789,841
247236,842
63888,843
232520,844
98,845
181796,846
42776,847
112138,848
5716,849
98778,850
163166,851
202670,852
261614,853
122294,854
205885,855
193739,856
141517,857
183284,858
238546,859
283542,860
146735,861
160477,862
2955,863
146816,864
125678,865
91620,866
209660,867
260605,868
175307,869
35497,870
59,871
183006,872
315048,873
261114,874
98778,875
128667,876
252556,877
203427,878
194594,879
122298,880
12891,881
179460,882
139899,883
275857,884
66362,885
178336,886
144864,887
47,888
111148,889
56786,890
108784,891
41114,892
172381,893
242804,894
20030,895
17133,896
193042,897
216718,898
38786,899
173452,900
218417,901
3931,902
196326,903
256570,904
119506,905
494,906
244654,907
55697,908
229218,909
197443,910
97903,911
34969,912
138233,913
382,914
201,915
276025,916
92319,917
182273,918
255692,919
35488,920
177702,921
10,922
215,923
251053,924
216856,925
227072,926
176361,927
154386,928
158991,929
250458,930
66837,931
40688,932
162007,933
25224,934
243258,935
90009,936
280833,937
232988,938
16772,939
230253,940
271530,941
244331,942
28181,943
256237,944
145639,945
123399,946
266083,947
246200,948
167513,949
17530,950
133437,951
176083,952
180241,953
197376,954
304285,955
172996,956
192,957
72225,958
3228,959
15512,960
249381,961
255615,962
246684,963
135219,964
128,965
236217,966
207207,967
102181,968
175482,969
209290,970
158889,971
32838,972
93260,973
91072,974
149155,975
192947,976
25417,977
132028,978
269160,979
61692,980
206944,981
266524,982
205359,983
14254,984
29259,985
130934,986
55427,987
9625,988
204836,989
131366,990
68264,991
114387,992
4471,993
841,994
195314,995
216459,996
200512,997
132598,998
36888,999
1644,1000
182340,1001
1491,1002
171136,1003
66193,1004
55829,1005
1419,1006
42673,1007
263918,1008
132544,1009
90305,1010
174975,1011
29368,1012
137330,1013
276497,1014
193558,1015
186751,1016
21523,1017
280812,1018
37907,1019
1234,1020
278751,1021
109125,1022
289056,1023
811,1024
182082,1025
230383,1026
66056,1027
287,1028
33604,1029
208775,1030
22141,1031
226322,1032
46255,1033
2987,1034
39953,1035
71061,1036
204574,1037
171950,1038
54998,1039
260788,1040
163967,1041
13122,1042
266141,1043
19358,1044
531,1045
1897,1046
154086,1047
160010,1048
109291,1049
170604,1050
71671,1051
15512,1052
154825,1053
64826,1054
226318,1055
192,1056
269971,1057
251658,1058
283094,1059
107255,1060
241451,1061
69552,1062
139675,1063
1262,1064
11825,1065
1877,1066
119432,1067
12171,1068
423,1069
129622,1070
183308,1071
19622,1072
9539,1073
21551,1074
140603,1075
118,1076
20478,1077
144415,1078
135382,1079
37836,1080
139030,1081
195560,1082
62220,1083
77011,1084
939,1085
180680,1086
202408,1087
183880,1088
9220,1089
166158,1090
125618,1091
28218,1092
30179,1093
264241,1094
32114,1095
129050,1096
270844,1097
132758,1098
99875,1099
278,1100
280480,1101
23094,1102
267756,1103
313,1104
112,1105
261262,1106
163926,1107
103814,1108
218479,1109
199793,1110
66855,1111
148531,1112
158340,1113
433,1114
24827,1115
17530,1116
159109,1117
144529,1118
158899,1119
121297,1120
165950,1121
163056,1122
69356,1123
285774,1124
155969,1125
165401,1126
205498,1127
35188,1128
137408,1129
40393,1130
187680,1131
148532,1132
19100,1133
45,1134
19948,1135
282291,1136
289057,1137
256730,1138
260269,1139
56796,1140
202288,1141
232,1142
5737,1143
63632,1144
254619,1145
199383,1146
201846,1147
228580,1148
191038,1149
217085,1150
230933,1151
131014,1152
262215,1153
207898,1154
246639,1155
12477,1156
5404,1157
204472,1158
117960,1159
29294,1160
37734,1161
63268,1162
98778,1163
432,1164
150099,1165
833,1166
8195,1167
57390,1168
69779,1169
181260,1170
91514,1171
204133,1172
146278,1173
269595,1174
266810,1175
63628,1176
192945,1177
301608,1178
85769,1179
242325,1180
122522,1181
8490,1182
156180,1183
235344,1184
43443,1185
2940,1186
244608,1187
128898,1188
22143,1189
218804,1190
128931,1191
241796,1192
594,1193
147707,1194
226868,1195
3972,1196
179172,1197
257501,1198
254213,1199
32484,1200
11949,1201
118000,1202
282954,1203
179259,1204
176558,1205
263212,1206
55600,1207
160610,1208
181617,1209
691,1210
206915,1211
120217,1212
142121,1213
257606,1214
164338,1215
165986,1216
35503,1217
34373,1218
12962,1219
26457,1220
125921,1221
89952,1222
2453,1223
264055,1224
229414,1225
205597,1226
82420,1227
127997,1228
150,1229
205046,1230
155821,1231
255137,1232
96792,1233
128442,1234
123219,1235
215312,1236
281144,1237
2375,1238
226089,1239
127095,1240
21763,1241
109451,1242
88,1243
91312,1244
236930,1245
134253,1246
142325,1247
142265,1248
15600,1249
63268,1250
149910,1251
254386,1252
269167,1253
169004,1254
254470,1255
207243,1256
291453,1257
299960,1258
191067,1259
25568,1260
276104,1261
239213,1262
253284,1263
140,1264
249811,1265
3190,1266
271324,1267
17392,1268
67919,1269
12495,1270
156373,1271
65244,1272
69130,1273
39938,1274
72321,1275
134453,1276
172552,1277
150146,1278
129622,1279
245961,1280
651,1281
173441,1282
555,1283
257673,1284
143404,1285
36727,1286
247315,1287
180564,1288
296043,1289
108018,1290
143175,1291
171037,1292
124,1293
16110,1294
15364,1295
3234,1296
97094,1297
110286,1298
82168,1299
200834,1300
1159,1301
2818,1302
218333,1303
180040,1304
292974,1305
229632,1306
84732,1307
161866,1308
181521,1309
21348,1310
183207,1311
154597,1312
158339,1313
106662,1314
180938,1315
61487,1316
314040,1317
58798,1318
2507,1319
22080,1320
35052,1321
2266,1322
260428,1323
178940,1324
174785,1325
255695,1326
268308,1327
88513,1328
92190,1329
75476,1330
174767,1331
162012,1332
32666,1333
218995,1334
298638,1335
143147,1336
121408,1337
256382,1338
368412,1339
247360,1340
57925,1341
146725,1342
271896,1343
230852,1344
6472,1345
142063,1346
72667,1347
256442,1348
175755,1349
71973,1350
229598,1351
203835,1352
36399,1353
172584,1354
265249,1355
25292,1356
210296,1357
195253,1358
318977,1359
227466,1360
200853,1361
65907,1362
215371,1363
301607,1364
84,1365
59753,1366
186701,1367
173090,1368
64347,1369
38050,1370
3159,1371
316378,1372
167270,1373
227758,1374
204599,1375
172047,1376
20963,1377
108665,1378
176920,1379
319765,1380
50685,1381
43868,1382
264982,1383
225370,1384
274960,1385
224125,1386
141467,1387
155020,1388
187617,1389
145633,1390
256065,1391
174400,1392
3409,1393
140857,1394
280885,1395
39252,1396
177147,1397
246646,1398
207010,1399
179303,1400
855,1401
257001,1402
287941,1403
6581,1404
234671,1405
38402,1406
163602,1407
174614,1408
232666,1409
230267,1410
276760,1411
337,1412
270314,1413
155460,1414
245932,1415
193670,1416
246201,1417
27649,1418
187687,1419
94375,1420
136890,1421
294345,1422
4394,1423
254620,1424
157403,1425
176734,1426
21920,1427
237211,1428
191351,1429
182218,1430
195856,1431
19999,1432
191579,1433
244145,1434
128855,1435
22038,1436
22245,1437
3061,1438
230889,1439
118063,1440
229713,1441
4688,1442
146244,1443
2860,1444
339074,1445
60435,1446
92044,1447
232120,1448
169147,1449
264017,1450
20542,1451
7688,1452
118,1453
243,1454
204734,1455
337,1456
145645,1457
72809,1458
16395,1459
17393,1460
243994,1461
232524,1462
280896,1463
254123,1464
148320,1465
150013,1466
937,1467
99777,1468
179217,1469
102898,1470
212956,1471
11104,1472
133671,1473
257285,1474
134117,1475
126703,1476
133633,1477
38429,1478
2309,1479
20177,1480
233571,1481
317945,1482
266877,1483
230244,1484
2961,1485
128698,1486
172547,1487
41749,1488
109969,1489
123055,1490
233247,1491
165586,1492
87890,1493
163805,1494
113294,1495
141810,1496
119337,1497
117663,1498
141811,1499
26566,1500
204837,1501
245136,1502
363,1503
91189,1504
25537,1505
12234,1506
45,1507
154003,1508
34887,1509
218050,1510
116954,1511
151771,1512
340,1513
207919,1514
118497,1515
258036,1516
155585,1517
294230,1518
8125,1519
18745,1520
312,1521
233868,1522
15156,1523
239464,1524
75449,1525
255668,1526
76417,1527
192934,1528
8147,1529
264078,1530
83197,1531
45134,1532
40171,1533
9027,1534
306680,1535
165657,1536
5,1537
257769,1538
193134,1539
150145,1540
171233,1541
160561,1542
95613,1543
283820,1544
30645,1545
129122,1546
442,1547
168276,1548
5336,1549
8095,1550
211962,1551
186279,1552
175293,1553
141736,1554
290689,1555
35248,1556
475,1557
104020,1558
66081,1559
175549,1560
126239,1561
13551,1562
32226,1563
368,1564
65868,1565
18602,1566
39188,1567
234487,1568
31563,1569
228390,1570
204305,1571
25823,1572
19348,1573
11084,1574
75165,1575
124965,1576
214,1577
174852,1578
65282,1579
244115,1580
13005,1581
21550,1582
2539,1583
139898,1584
67180,1585
2816,1586
191055,1587
160081,1588
60576,1589
154458,1590
180761,1591
258309,1592
257614,1593
279345,1594
172155,1595
232004,1596
229265,1597
171479,1598
176530,1599
280136,1600
24742,1601
256589,1602
268200,1603
129320,1604
40381,1605
251217,1606
255674,1607
166669,1608
144568,1609
184522,1610
3097,1611
29773,1612
194456,1613
270971,1614
198953,1615
181254,1616
14035,1617
681,1618
185021,1619
37794,1620
216234,1621
195162,1622
283649,1623
7929,1624
221965,1625
150999,1626
181761,1627
156455,1628
178134,1629
35435,1630
215841,1631
54433,1632
40483,1633
9625,1634
269226,1635
12632,1636
147431,1637
199042,1638
225977,1639
29839,1640
1042,1641
3267,1642
160567,1643
161578,1644
58602,1645
950,1646
130242,1647
18485,1648
300007,1649
253344,1650
91523,1651
37728,1652
71906,1653
38996,1654
177727,1655
257058,1656
149853,1657
247694,1658
140717,1659
45748,1660
180956,1661
148943,1662
2251,1663
124968,1664
256374,1665
141,1666
225303,1667
13507,1668
118418,1669
37120,1670
229,1671
218603,1672
130167,1673
199792,1674
153507,1675
215613,1676
24508,1677
283155,1678
25277,1679
224783,1680
153728,1681
161130,1682
271060,1683
67185,1684
119632,1685
245643,1686
19526,1687
259081,1688
151543,1689
139147,1690
139033,1691
322421,1692
177541,1693
119637,1694
10672,1695
31483,1696
231999,1697
63395,1698
275870,1699
76150,1700
90870,1701
281960,1702
1345,1703
223215,1704
111124,1705
259996,1706
25900,1707
140933,1708
176816,1709
217466,1710
244153,1711
109285,1712
12004,1713
231197,1714
333769,1715
24803,1716
286749,1717
215482,1718
231367,1719
20233,1720
131568,1721
146791,1722
276264,1723
101785,1724
230303,1725
201877,1726
71,1727
185378,1728
21954,1729
39710,1730
220508,1731
252328,1732
205185,1733
14808,1734
31722,1735
140743,1736
167698,1737
144382,1738
181329,1739
195547,1740
146408,1741
175095,1742
224938,1743
912,1744
95103,1745
218957,1746
227127,1747
511,1748
5072,1749
203719,1750
237023,1751
130390,1752
303051,1753
151247,1754
23817,1755
2748,1756
239118,1757
248421,1758
160436,1759
205716,1760
25014,1761
3059,1762
243696,1763
23995,1764
247720,1765
157521,1766
19877,1767
103368,1768
219708,1769
108344,1770
74,1771
139676,1772
241497,1773
624,1774
135378,1775
4112,1776
160432,1777
63268,1778
29199,1779
265256,1780
101,1781
288098,1782
12533,1783
19980,1784
230040,1785
285253,1786
257707,1787
19187,1788
28920,1789
22472,1790
25389,1791
295251,1792
200077,1793
240522,1794
117,1795
181153,1796
63027,1797
19643,1798
65825,1799
193122,1800
98863,1801
16443,1802
16373,1803
6387,1804
39339,1805
234673,1806
265524,1807
180199,1808
313011,1809
230430,1810
9910,1811
194626,1812
20437,1813
307995,1814
10814,1815
38386,1816
503,1817
91536,1818
113997,1819
256066,1820
624,1821
82421,1822
274300,1823
198707,1824
158600,1825
15157,1826
265,1827
118174,1828
242302,1829
193927,1830
123955,1831
182351,1832
7806,1833
257759,1834
236206,1835
296151,1836
258308,1837
168681,1838
218121,1839
1107,1840
3307,1841
130242,1842
1117,1843
212765,1844
137397,1845
9440,1846
444,1847
161882,1848
242653,1849
270881,1850
122298,1851
16992,1852
302520,1853
1705,1854
71721,1855
75212,1856
280789,1857
281442,1858
364866,1859
16144,1860
178570,1861
105134,1862
14132,1863
253786,1864
736,1865
44163,1866
108705,1867
173319,1868
182094,1869
348,1870
103185,1871
263695,1872
177210,1873
175222,1874
38506,1875
290606,1876
267333,1877
257066,1878
140795,1879
3236,1880
229370,1881
66116,1882
197269,1883
38718,1884
217020,1885
83667,1886
118247,1887
592,1888
1198,1889
271038,1890
9203,1891
179820,1892
256952,1893
159141,1894
172312,1895
205317,1896
234512,1897
156840,1898
191877,1899
173,1900
154519,1901
161138,1902
123536,1903
3595,1904
206169,1905
236902,1906
31822,1907
17025,1908
13728,1909
147154,1910
230305,1911
68425,1912
59429,1913
309630,1914
120605,1915
176334,1916
244171,1917
13780,1918
2363,1919
256883,1920
222542,1921
257601,1922
164949,1923
222509,1924
191071,1925
278604,1926
111172,1927
124052,1928
204516,1929
492,1930
32412,1931
1379,1932
85036,1933
155,1934
153,1935
284300,1936
270836,1937
17240,1938
111799,1939
351735,1940
92415,1941
191301,1942
152242,1943
192344,1944
74390,1945
183150,1946
145203,1947
165872,1948
221318,1949
283289,1950
271693,1951
138431,1952
177590,1953
225581,1954
156776,1955
154182,1956
269511,1957
144525,1958
98315,1959
68182,1960
3128,1961
54643,1962
242667,1963
295081,1964
249589,1965
6068,1966
154259,1967
54625,1968
102237,1969
146910,1970
158915,1971
118,1972
17196,1973
39497,1974
274419,1975
244367,1976
2364,1977
256208,1978
93194,1979
438,1980
133473,1981
150016,1982
217776,1983
251622,1984
143401,1985
115680,1986
273477,1987
5333,1988
624,1989
139562,1990
257379,1991
268620,1992
103814,1993
202077,1994
217083,1995
137909,1996
342115,1997
12995,1998
160559,1999
172358,2000
240529,2001
270956,2002
141090,2003
220499,2004
198699,2005
266179,2006
267744,2007
23679,2008
63385,2009
253618,2010
129976,2011
164369,2012
24920,2013
180910,2014
271321,2015
200598,2016
73193,2017
117914,2018
82420,2019
232918,2020
293,2021
176433,2022
86246,2023
98778,2024
58110,2025
53376,2026
163354,2027
205477,2028
186073,2029
2936,2030
286265,2031
220598,2032
36522,2033
247,2034
122599,2035
5576,2036
257077,2037
9829,2038
18265,2039
155362,2040
904,2041
11081,2042
75091,2043
227,2044
37387,2045
260678,2046
116998,2047
267127,2048
85250,2049
607,2050
34701,2051
1324,2052
264011,2053
231304,2054
184424,2055
6068,2056
153318,2057
156858,2058
174155,2059
1155,2060
53953,2061
932,2062
42452,2063
8668,2064
110868,2065
40831,2066
37919,2067
121958,2068
180771,2069
8269,2070
272453,2071
24770,2072
92120,2073
102610,2074
206565,2075
1744,2076
155255,2077
232980,2078
120669,2079
192074,2080
204615,2081
226616,2082
840,2083
272637,2084
245876,2085
3632,2086
209324,2087
192351,2088
169513,2089
257047,2090
133956,2091
169704,2092
246263,2093
96613,2094
145564,2095
129904,2096
27627,2097
140519,2098
180231,2099
131332,2100
26997,2101
240,2102
15410,2103
206754,2104
288284,2105
102897,2106
261142,2107
146312,2108
88594,2109
216985,2110
14035,2111
154443,2112
128218,2113
25038,2114
153064,2115
141423,2116
144189,2117
136000,2118
55833,2119
259374,2120
257283,2121
194523,2122
274093,2123
96749,2124
147299,2125
198740,2126
5767,2127
16497,2128
246784,2129
294127,2130
146221,2131
272738,2132
248158,2133
1261,2134
22431,2135
159515,2136
37371,2137
1206,2138
257380,2139
152,2140
6263,2141
200924,2142
60131,2143
131246,2144
169927,2145
228855,2146
24773,2147
39088,2148
212402,2149
180325,2150
129946,2151
147883,2152
193695,2153
76085,2154
854,2155
199309,2156
285780,2157
82702,2158
138015,2159
193867,2160
163745,2161
248929,2162
251153,2163
226634,2164
277062,2165
236461,2166
3800,2167
285535,2168
149896,2169
6249,2170
150997,2171
72,2172
227837,2173
167426,2174
11038,2175
86170,2176
215615,2177
30658,2178
237388,2179
22457,2180
271869,2181
8481,2182
1822,2183
148601,2184
232078,2185
41302,2186
165959,2187
299800,2188
147400,2189
260527,2190
160851,2191
123570,2192
201248,2193
207062,2194
14940,2195
86169,2196
212281,2197
15839,2198
207310,2199
243191,2200
172662,2201
204601,2202
121409,2203
179251,2204
94338,2205
30356,2206
260316,2207
144761,2208
213491,2209
217861,2210
172220,2211
11118,2212
300115,2213
177751,2214
6508,2215
175592,2216
28620,2217
181325,2218
1115,2219
158900,2220
43018,2221
124847,2222
216710,2223
157001,2224
163841,2225
154878,2226
13286,2227
282426,2228
109105,2229
237087,2230
103686,2231
27626,2232
6539,2233
269603,2234
158812,2235
211810,2236
226360,2237
189513,2238
31497,2239
125658,2240
19651,2241
127748,2242
177659,2243
204175,2244
22377,2245
287336,2246
184917,2247
181461,2248
99097,2249
142432,2250
134987,2251
6544,2252
712,2253
358289,2254
96007,2255
23418,2256
244916,2257
229527,2258
280324,2259
240835,2260
298729,2261
296773,2262
84465,2263
171541,2264
158237,2265
218025,2266
125752,2267
9829,2268
146228,2269
9829,2270
112840,2271
9829,2272
224836,2273
66888,2274
269789,2275
123239,2276
60381,2277
109779,2278
171708,2279
256390,2280
41239,2281
23730,2282
1544,2283
69601,2284
84889,2285
129348,2286
263213,2287
137031,2288
183874,2289
3633,2290
38343,2291
148443,2292
42112,2293
142267,2294
198414,2295
36597,2296
3518,2297
39339,2298
46422,2299
41493,2300
4445,2301
558,2302
182960,2303
1406,2304
168680,2305
95,2306
152961,2307
175212,2308
65548,2309
13162,2310
142146,2311
192638,2312
14258,2313
140457,2314
135796,2315
188,2316
200999,2317
230315,2318
1269,2319
39332,2320
286160,2321
252523,2322
197325,2323
217934,2324
265677,2325
290028,2326
2981,2327
231920,2328
129731,2329
5357,2330
136416,2331
27710,2332
107463,2333
174570,2334
192860,2335
38862,2336
172235,2337
13924,2338
4385,2339
139992,2340
181810,2341
5014,2342
148048,2343
200847,2344
108044,2345
107635,2346
32412,2347
12902,2348
12761,2349
22348,2350
222514,2351
638,2352
171662,2353
246567,2354
79282,2355
120523,2356
173648,2357
121993,2358
114903,2359
192457,2360
152237,2361
181797,2362
95386,2363
186721,2364
15318,2365
23053,2366
475,2367
274637,2368
224815,2369
111732,2370
275996,2371
206504,2372
182116,2373
82222,2374
213492,2375
204605,2376
107794,2377
230191,2378
67910,2379
262634,2380
30641,2381
174476,2382
117985,2383
140709,2384
348964,2385
40769,2386
197061,2387
205867,2388
148261,2389
189052,2390
128554,2391
298483,2392
230408,2393
963,2394
159141,2395
244170,2396
175224,2397
8232,2398
8124,2399
267986,2400
282853,2401
811,2402
18803,2403
116858,2404
39927,2405
189192,2406
176262,2407
188530,2408
141572,2409
230089,2410
211940,2411
245815,2412
229315,2413
206,2414
89668,2415
205582,2416
259342,2417
20237,2418
103877,2419
294232,2420
115288,2421
212765,2422
244330,2423
93971,2424
1036,2425
17835,2426
296279,2427
1335,2428
38194,2429
153481,2430
139897,2431
216403,2432
143075,2433
188547,2434
174078,2435
201825,2436
218208,2437
8964,2438
224035,2439
118,2440
170969,2441
2281,2442
192762,2443
156689,2444
199241,2445
147,2446
128445,2447
161757,2448
2535,2449
119591,2450
404,2451
286829,2452
81250,2453
92497,2454
118515,2455
22320,2456
126242,2457
168752,2458
214032,2459
25821,2460
267301,2461
231196,2462
26235,2463
162660,2464
65673,2465
224821,2466
30662,2467
83040,2468
307963,2469
177725,2470
279474,2471
233678,2472
859,2473
230304,2474
104,2475
16496,2476
4491,2477
222894,2478
33155,2479
18932,2480
154905,2481
320,2482
284354,2483
40387,2484
141791,2485
204141,2486
133632,2487
266460,2488
12149,2489
168549,2490
203405,2491
213893,2492
71021,2493
192207,2494
229240,2495
103092,2496
84869,2497
80979,2498
199792,2499
175621,2500
126912,2501
133473,2502
117942,2503
63740,2504
915,2505
149869,2506
12589,2507
252446,2508
223855,2509
172081,2510
196526,2511
268493,2512
176371,2513
283863,2514
192836,2515
134157,2516
214887,2517
165662,2518
156976,2519
174093,2520
31479,2521
108783,2522
2397,2523
220721,2524
204755,2525
187515,2526
264239,2527
175023,2528
270881,2529
156719,2530
73070,2531
