11338,339849,테라포밍 마스: 세균 및 바이러스 연구 프로모 카드,339849,4.642857143,4.84375,5,4.487179487,4.827586207,4.62962963,28.43100247,20.58823529,49.01923776
11339,322281,테라포밍 마스: 소행성 사용수익권 프로모 카드,322281,4.642857143,4.84375,5,4.487179487,4.827586207,4.62962963,28.43100247,20.58823529,49.01923776
4806,262211,클라우드 스파이어,262211,4.642857143,4.84375,4.861111111,5,4.482758621,4.62962963,28.4601065,20,48.4601065
10962,301366,르웬조리 동굴,301366,4.642857143,4.6875,4.861111111,4.615384615,4.827586207,4.62962963,28.26406871,20,48.26406871
1613,270971,연대: 중세 시대,270971,4.821428571,5,4.861111111,4.615384615,4.827586207,5,29.1255105,19.09090909,48.2164196
9735,295947,캐스캐디아,295947,4.642857143,5,5,4.358974359,4.655172414,5,28.65700392,19.44444444,48.10144836
11156,359999,아그리콜라 15,359999,4.821428571,4.84375,5,4.871794872,4.655172414,4.814814815,29.00696067,19.09090909,48.09786976
10139,323612,비토쿠,323612,4.821428571,5,4.861111111,4.487179487,4.655172414,4.814814815,28.6397064,19.44444444,48.08415084
10919,319422,에버델: 컬렉터스 에디션,319422,4.821428571,4.84375,5,4.487179487,4.482758621,5,28.63511668,19.44444444,48.07956112
8361,244500,언페어 확장: 에일리언 B-무비 다이노소어 웨스턴,244500,4.821428571,4.84375,5,4.487179487,4.655172414,4.814814815,28.62234529,19.44444444,48.06678973
11040,341772,언페어 확장 - 코믹북 해커 괴수 해양 & 솔로,341772,4.821428571,4.84375,5,4.487179487,4.655172414,4.814814815,28.62234529,19.44444444,48.06678973
1196,179172,언페어,179172,5,4.84375,5,4.487179487,4.655172414,4.62962963,28.61573153,19.44444444,48.06017598
313,245934,카르페 디엠,245934,4.642857143,5,4.861111111,4.615384615,4.482758621,5,28.60211149,19.44444444,48.04655593
3108,260710,아뮬,260710,4.642857143,4.84375,5,4.615384615,4.655172414,4.814814815,28.57197899,19.44444444,48.01642343
2435,201825,엑스 리브리스,201825,4.642857143,4.84375,5,4.615384615,4.827586207,4.62962963,28.55920759,19.44444444,48.00365204
1286,247315,7 원더스: 함대,247315,4.642857143,4.84375,5,4.743589744,4.655172414,4.62962963,28.51499893,19.44444444,47.95944337
5077,248167,판도리아,248167,4.642857143,4.84375,4.861111111,4.487179487,4.827586207,4.62962963,28.29211358,19.44444444,47.73655802
78,73439,트루아,73439,4.821428571,4.53125,5,4.487179487,4.655172414,5,28.49503047,19.09090909,47.58593956
10173,318184,임페리움: 클래식,318184,4.821428571,4.84375,4.861111111,4.487179487,4.827586207,5,28.84105538,18.42105263,47.26210801
9865,302310,나나키,302310,5,4.84375,4.861111111,4.615384615,4.655172414,4.814814815,28.79023296,18.42105263,47.21128559
31,182874,그랜드 오스트리아 호텔,182874,4.642857143,5,4.722222222,4.743589744,4.655172414,5,28.76384152,18.42105263,47.18489415
11911,282776,텀블 타운,282776,4.642857143,5,4.861111111,4.615384615,4.827586207,4.814814815,28.76175389,18.42105263,47.18280652
704,52461,레거시: 크레시 공작의 유언,52461,4.642857143,5,5,4.615384615,4.655172414,4.814814815,28.72822899,18.42105263,47.14928162
60,157354,다섯 부족,157354,4.821428571,4.84375,4.722222222,4.487179487,4.827586207,5,28.70216649,18.26086957,46.96303605
11152,349793,로마 시대,349793,5,4.84375,4.722222222,4.615384615,4.482758621,5,28.66411546,18.26086957,46.92498502
11387,359009,쿠키런: 킹덤 보드게임,359009,4.821428571,4.84375,4.722222222,4.615384615,4.482758621,5,28.48554403,18.42105263,46.90659666
8648,316190,마라카이보: 플라잉 더치맨 프로모 타일,316190,4.821428571,4.84375,4.861111111,4.487179487,4.655172414,4.814814815,28.4834564,18.42105263,46.90450903
9563,316191,마라카이보: 기회주의자 프로모 카드,316191,4.821428571,4.84375,4.861111111,4.487179487,4.655172414,4.814814815,28.4834564,18.42105263,46.90450903
14522,184895,테라 미스티카: 미니 확장,184895,4.821428571,5,4.861111111,4.487179487,4.310344828,5,28.480064,18.42105263,46.90111663
2513,283863,매그니피센트,283863,4.642857143,4.6875,4.861111111,4.615384615,5,4.814814815,28.62166768,18.26086957,46.88253725
140,146886,라 그랑하,146886,4.821428571,4.84375,4.861111111,4.743589744,4.655172414,4.62962963,28.55468147,18.26086957,46.81555103
66,39683,뤄양의 사람들,39683,4.821428571,4.84375,5,4.615384615,4.482758621,4.62962963,28.39295144,18.42105263,46.81400407
112,47,차이나타운,47,4.642857143,4.84375,4.861111111,4.358974359,4.827586207,4.62962963,28.16390845,18.42105263,46.58496108
887,47,차이나타운,47,4.642857143,4.84375,4.861111111,4.358974359,4.827586207,4.62962963,28.16390845,18.42105263,46.58496108
1835,296151,서쪽 왕국의 자작들,296151,4.642857143,5,5,4.615384615,4.827586207,4.814814815,28.90064278,17.5,46.40064278
5283,305096,엔들리스 윈터: 고대 신대륙인,305096,4.642857143,5,5,4.615384615,4.827586207,4.814814815,28.90064278,17.5,46.40064278
11213,304453,버라지: 5번째 발전회사,304453,4.821428571,5,4.861111111,4.871794872,4.310344828,5,28.86467938,17.5,46.36467938
11356,304458,버라지 프로모: 간부 타일 B,304458,4.821428571,5,4.861111111,4.871794872,4.310344828,5,28.86467938,17.5,46.36467938
68,164928,오를레앙,164928,4.642857143,5,4.861111111,4.871794872,4.482758621,5,28.85852175,17.5,46.35852175
1567,234487,알티플라노,234487,4.642857143,4.84375,5,4.871794872,4.655172414,4.814814815,28.82838924,17.5,46.32838924
9,31260,아그리콜라,31260,4.821428571,4.84375,4.861111111,5,4.655172414,4.62962963,28.81109173,17.5,46.31109173
12845,31260,아그리콜라 : 크고 작은 모든 생명체들 - 모어빌딩스빅앤스몰,31260,4.821428571,4.84375,4.861111111,5,4.655172414,4.62962963,28.81109173,17.5,46.31109173
13205,31260,아그리콜라 : 크고 작은 모든 피조물 - 더 많은 크고 작은 건물들,31260,4.821428571,4.84375,4.861111111,5,4.655172414,4.62962963,28.81109173,17.5,46.31109173
13242,31260,아그리콜라: 월드 챔피언덱,31260,4.821428571,4.84375,4.861111111,5,4.655172414,4.62962963,28.81109173,17.5,46.31109173
10544,298102,롤 카메라!: 영화 제작 보드 게임,298102,4.821428571,5,4.722222222,4.615384615,4.827586207,4.814814815,28.80143643,17.5,46.30143643
10589,302892,프로즌 프론티어,302892,4.821428571,5,4.861111111,4.487179487,4.482758621,5,28.65247779,17.5,46.15247779
11645,295905,우주 개구리,295905,4.642857143,4.53125,4.861111111,4.743589744,4.827586207,4.814814815,28.42120902,17.5,45.92120902
10673,307862,달러 투 도너츠,307862,4.821428571,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.29827121,17.5,45.79827121
10576,312682,실버 코인: 에이지 오브 몬스터 헌터,312682,5,4.6875,4.861111111,4.743589744,4.655172414,5,28.94737327,16.8,45.74737327
10610,350184,어스,350184,4.821428571,4.84375,4.722222222,4.358974359,4.482758621,5,28.22913377,17.5,45.72913377
8986,307730,클라우드 스파이어: 참전용사 설화와 아트북,307730,4.642857143,4.84375,4.861111111,4.743589744,4.482758621,4.62962963,28.20369625,17.5,45.70369625
9417,307729,클라우드 스파이어: 히어로즈 바운티 팩,307729,4.642857143,4.84375,4.861111111,4.743589744,4.482758621,4.62962963,28.20369625,17.5,45.70369625
10786,342674,강남: 상류층의 생활,342674,4.642857143,5,5,4.743589744,4.827586207,4.814814815,29.02884791,16.66666667,45.69551457
11077,318189,나일 아티팩트,318189,4.821428571,4.84375,4.722222222,4.487179487,4.655172414,4.62962963,28.15938232,17.5,45.65938232
6577,72848,킬 디 오버로드,72848,4.821428571,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,28.12585742,17.5,45.62585742
3404,173047,네버모어,173047,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.11969978,17.5,45.61969978
7678,251445,더 퍼펙트 모멘트,251445,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.11969978,17.5,45.61969978
303,265736,타이니 타운,265736,4.642857143,4.84375,4.861111111,4.743589744,4.827586207,4.814814815,28.73370902,16.66666667,45.40037569
9262,299252,히어 투 슬레이,299252,4.642857143,5,4.861111111,4.871794872,4.655172414,4.62962963,28.66056517,16.66666667,45.32723184
10,84876,버건디의 성,84876,4.642857143,4.6875,4.861111111,4.358974359,5,5,28.55044261,16.66666667,45.21710928
7666,218421,스트리트 마스터,218421,4.642857143,4.6875,5,4.615384615,4.655172414,4.814814815,28.41572899,16.66666667,45.08239565
5054,300322,할러타우,300322,5,4.84375,5,5,4.482758621,4.814814815,29.14132344,15.90909091,45.05041434
9583,249277,브라질: 임페리얼,249277,4.642857143,4.84375,4.861111111,4.871794872,4.482758621,4.62962963,28.33190138,16.66666667,44.99856804
10094,290618,위시랜드,290618,4.821428571,4.84375,4.722222222,4.487179487,4.482758621,5,28.3573389,16.47058824,44.82792714
1686,19526,엘라순드 : 첫번째 도시,19526,4.642857143,5,4.722222222,4.358974359,5,4.62962963,28.35368335,16.47058824,44.82427159
668,258444,진저브레드 하우스,258444,4.642857143,4.84375,4.722222222,4.487179487,4.827586207,4.814814815,28.33840987,16.47058824,44.80899811
9784,311193,아노 1800,311193,4.642857143,5,4.722222222,4.487179487,4.482758621,5,28.33501747,16.47058824,44.80560571
8274,233354,쇼콜라티에,233354,4.642857143,4.84375,4.722222222,4.487179487,5,4.62962963,28.32563848,16.47058824,44.79622672
8703,297204,트레인토피아,297204,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,5,28.31765636,16.47058824,44.7882446
1147,228580,기어웍스,228580,4.642857143,5,4.722222222,4.487179487,4.827586207,4.62962963,28.30947469,16.47058824,44.78006292
4027,289719,기어웍스: 정약용 프로모 카드,289719,4.642857143,5,4.722222222,4.487179487,4.827586207,4.62962963,28.30947469,16.47058824,44.78006292
603,192291,스시고 파티!,192291,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.814814815,28.30488497,16.47058824,44.77547321
1980,133473,스시 고!,133473,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.814814815,28.30488497,16.47058824,44.77547321
2501,133473,스시 고!,133473,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.814814815,28.30488497,16.47058824,44.77547321
4611,133473,초밥왕,133473,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.814814815,28.30488497,16.47058824,44.77547321
9286,298383,골렘,298383,4.821428571,4.84375,4.722222222,4.615384615,4.482758621,4.814814815,28.30035884,16.47058824,44.77094708
5818,260300,던전 메이햄,260300,4.821428571,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.29827121,16.47058824,44.76885945
8489,295577,던전 메이햄: 괴물의 광란,295577,4.821428571,4.84375,4.861111111,4.487179487,4.655172414,4.62962963,28.29827121,16.47058824,44.76885945
11556,355093,우드크래프트,355093,4.821428571,5,4.861111111,4.487179487,4.310344828,4.814814815,28.29487881,16.47058824,44.76546705
1257,299960,알마마터,299960,4.642857143,4.84375,4.722222222,4.615384615,4.655172414,4.814814815,28.29420121,16.47058824,44.76478944
1808,313011,알마마터: 신입생,313011,4.642857143,4.84375,4.722222222,4.615384615,4.655172414,4.814814815,28.29420121,16.47058824,44.76478944
10633,309728,페소아,309728,4.642857143,4.84375,4.722222222,4.615384615,4.655172414,4.814814815,28.29420121,16.47058824,44.76478944
5379,193483,드워프스 폴,193483,4.642857143,4.84375,4.861111111,4.487179487,4.827586207,4.62962963,28.29211358,16.47058824,44.76270181
11427,359406,에코시스템: 코랄 리프,359406,4.642857143,4.84375,4.861111111,4.487179487,4.827586207,4.62962963,28.29211358,16.47058824,44.76270181
10394,295535,다크 에이지: 샤를마뉴의 유산,295535,4.821428571,4.53125,4.861111111,4.743589744,4.310344828,4.814814815,28.08253907,16.66666667,44.74920574
10420,304985,다크 에이지: 신성 로마 제국,304985,4.821428571,4.53125,4.861111111,4.743589744,4.310344828,4.814814815,28.08253907,16.66666667,44.74920574
4753,246663,네옴,246663,4.642857143,4.84375,5,4.487179487,4.482758621,4.814814815,28.27136007,16.47058824,44.7419483
8605,307844,아테네움: 미스틱 도서관,307844,4.642857143,4.84375,4.861111111,4.615384615,4.482758621,4.814814815,28.2606763,16.47058824,44.73126454
8987,315881,펀페어,315881,4.642857143,4.84375,4.861111111,4.615384615,4.482758621,4.814814815,28.2606763,16.47058824,44.73126454
14876,200680,아그리콜라 2017,200680,4.821428571,4.84375,5,4.871794872,4.655172414,4.62962963,28.82177549,15.90909091,44.7308664
1130,187680,발레리아의 퀘스트들,187680,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,16.47058824,44.72917691
4736,252153,탕 가든,252153,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,16.47058824,44.72917691
5133,204602,유니콘을 죽여라,204602,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,16.47058824,44.72917691
7222,202581,에세로스의 지배자들,202581,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,16.47058824,44.72917691
11436,355224,기차섬: 자 모두 타십시오.,355224,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,16.47058824,44.72917691
14716,197962,네버모어의 유령들,197962,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,16.47058824,44.72917691
